indicator,region,time,Val
general_budgetary_expenditure_100m_yuan,Shaanxi,2011,2930.81
general_budgetary_expenditure_100m_yuan,Shaanxi,2012,3323.802
general_budgetary_expenditure_100m_yuan,Shaanxi,2013,3665.0665
general_budgetary_expenditure_100m_yuan,Shaanxi,2014,3962.5
general_budgetary_expenditure_100m_yuan,Gansu,2007,675.3372
general_budgetary_expenditure_100m_yuan,Gansu,2008,968.4336
general_budgetary_expenditure_100m_yuan,Gansu,2009,1246.2817
general_budgetary_expenditure_100m_yuan,Gansu,2010,1468.581
general_budgetary_expenditure_100m_yuan,Gansu,2011,1791.24
general_budgetary_expenditure_100m_yuan,Gansu,2012,2059.5638
general_budgetary_expenditure_100m_yuan,Gansu,2013,2309.623
general_budgetary_expenditure_100m_yuan,Gansu,2014,2541.49
general_budgetary_expenditure_100m_yuan,Qinghai,2007,282.1993
general_budgetary_expenditure_100m_yuan,Qinghai,2008,363.595
general_budgetary_expenditure_100m_yuan,Qinghai,2009,486.7457
general_budgetary_expenditure_100m_yuan,Qinghai,2010,743.4033
general_budgetary_expenditure_100m_yuan,Qinghai,2011,967.47
general_budgetary_expenditure_100m_yuan,Qinghai,2012,1159.0499
general_budgetary_expenditure_100m_yuan,Qinghai,2013,1228.0484
general_budgetary_expenditure_100m_yuan,Qinghai,2014,1347.43
general_budgetary_expenditure_100m_yuan,Ningxia,2007,241.8545
general_budgetary_expenditure_100m_yuan,Ningxia,2008,324.6064
general_budgetary_expenditure_100m_yuan,Ningxia,2009,432.3624
general_budgetary_expenditure_100m_yuan,Ningxia,2010,557.5285
general_budgetary_expenditure_100m_yuan,Ningxia,2011,705.91
general_budgetary_expenditure_100m_yuan,Ningxia,2012,864.3616
general_budgetary_expenditure_100m_yuan,Ningxia,2013,922.4819
general_budgetary_expenditure_100m_yuan,Ningxia,2014,1000.45
general_budgetary_expenditure_100m_yuan,Xinjiang,2007,795.154
general_budgetary_expenditure_100m_yuan,Xinjiang,2008,1059.3638
general_budgetary_expenditure_100m_yuan,Xinjiang,2009,1346.9125
general_budgetary_expenditure_100m_yuan,Xinjiang,2010,1698.9126
general_budgetary_expenditure_100m_yuan,Xinjiang,2011,2284.49
general_budgetary_expenditure_100m_yuan,Xinjiang,2012,2720.0673
general_budgetary_expenditure_100m_yuan,Xinjiang,2013,3067.1241
general_budgetary_expenditure_100m_yuan,Xinjiang,2014,3317.79
disposable_income_yuan,Beijing,2010,29072.93
disposable_income_yuan,Beijing,2011,32903.03
disposable_income_yuan,Beijing,2012,36468.8
disposable_income_yuan,Beijing,2013,44563.9
disposable_income_yuan,Beijing,2014,48531.8
disposable_income_yuan,Tianjin,2010,24292.6
disposable_income_yuan,Tianjin,2011,26920.86
disposable_income_yuan,Tianjin,2012,29626.4
disposable_income_yuan,Tianjin,2013,28979.8
disposable_income_yuan,Tianjin,2014,31506
disposable_income_yuan,Hebei,2010,16263.43
disposable_income_yuan,Hebei,2011,18292.23
disposable_income_yuan,Hebei,2012,20543.4
disposable_income_yuan,Hebei,2013,22226.7
disposable_income_yuan,Hebei,2014,24141.3
disposable_income_yuan,Shanxi,2010,15647.66
disposable_income_yuan,Shanxi,2011,18123.87
disposable_income_yuan,Shanxi,2012,20411.7
disposable_income_yuan,Shanxi,2013,22258.2
disposable_income_yuan,Shanxi,2014,24069.4
disposable_income_yuan,Inner Mongolia,2010,17698.15
disposable_income_yuan,Inner Mongolia,2011,20407.57
disposable_income_yuan,Inner Mongolia,2012,23150.3
disposable_income_yuan,Inner Mongolia,2013,26003.6
disposable_income_yuan,Inner Mongolia,2014,28349.6
disposable_income_yuan,Liaoning,2010,17712.58
disposable_income_yuan,Liaoning,2011,20466.84
disposable_income_yuan,Liaoning,2012,23222.7
disposable_income_yuan,Liaoning,2013,26697
disposable_income_yuan,Liaoning,2014,29081.7
disposable_income_yuan,Jilin,2010,15411.47
disposable_income_yuan,Jilin,2011,17796.57
disposable_income_yuan,Jilin,2012,20208
disposable_income_yuan,Jilin,2013,21331.1
disposable_income_yuan,Jilin,2014,23217.8
disposable_income_yuan,Heilongjiang,2010,13856.51
disposable_income_yuan,Heilongjiang,2011,15696.18
disposable_income_yuan,Heilongjiang,2012,17759.8
disposable_income_yuan,Heilongjiang,2013,20848.4
disposable_income_yuan,Heilongjiang,2014,22609
disposable_income_yuan,Shanghai,2010,31838.08
disposable_income_yuan,Shanghai,2011,36230.48
disposable_income_yuan,Shanghai,2012,40188.3
disposable_income_yuan,Shanghai,2013,44878.3
disposable_income_yuan,Shanghai,2014,48841.4
disposable_income_yuan,Jiangsu,2010,22944.26
disposable_income_yuan,Jiangsu,2011,26340.73
disposable_income_yuan,Jiangsu,2012,29677
disposable_income_yuan,Jiangsu,2013,31585.5
disposable_income_yuan,Jiangsu,2014,34346.3
disposable_income_yuan,Zhejiang,2010,27359.02
disposable_income_yuan,Zhejiang,2011,30970.68
disposable_income_yuan,Zhejiang,2012,34550.3
disposable_income_yuan,Zhejiang,2013,37079.7
disposable_income_yuan,Zhejiang,2014,40392.7
disposable_income_yuan,Anhui,2010,15788.17
disposable_income_yuan,Anhui,2011,18606.13
disposable_income_yuan,Anhui,2012,21024.2
disposable_income_yuan,Anhui,2013,22789.3
disposable_income_yuan,Anhui,2014,24838.5
disposable_income_yuan,Fujian,2010,21781.31
disposable_income_yuan,Fujian,2011,24907.4
disposable_income_yuan,Fujian,2012,28055.2
disposable_income_yuan,Fujian,2013,28173.9
disposable_income_yuan,Fujian,2014,30722.4
disposable_income_yuan,Jiangxi,2010,15481.12
disposable_income_yuan,Jiangxi,2011,17494.87
disposable_income_yuan,Jiangxi,2012,19860.4
disposable_income_yuan,Jiangxi,2013,22119.7
disposable_income_yuan,Jiangxi,2014,24309.2
disposable_income_yuan,Shandong,2010,19945.83
disposable_income_yuan,Shandong,2011,22791.84
disposable_income_yuan,Shandong,2012,25755.2
disposable_income_yuan,Shandong,2013,26882.4
disposable_income_yuan,Shandong,2014,29221.9
disposable_income_yuan,Henan,2010,15930.26
disposable_income_yuan,Henan,2011,18194.8
disposable_income_yuan,Henan,2012,20442.6
disposable_income_yuan,Henan,2013,21740.7
disposable_income_yuan,Henan,2014,23672.1
disposable_income_yuan,Hubei,2010,16058.37
disposable_income_yuan,Hubei,2011,18373.87
disposable_income_yuan,Hubei,2012,20839.6
disposable_income_yuan,Hubei,2013,22667.9
disposable_income_yuan,Hubei,2014,24852.3
disposable_income_yuan,Hunan,2010,16565.7
disposable_income_yuan,Hunan,2011,18844.05
disposable_income_yuan,Hunan,2012,21318.8
disposable_income_yuan,Hunan,2013,24352
disposable_income_yuan,Hunan,2014,26570.2
disposable_income_yuan,Guangdong,2010,23897.8
disposable_income_yuan,Guangdong,2011,26897.48
disposable_income_yuan,Guangdong,2012,30226.7
disposable_income_yuan,Guangdong,2013,29537.3
disposable_income_yuan,Guangdong,2014,32148.1
disposable_income_yuan,Guangxi,2010,17063.89
disposable_income_yuan,Guangxi,2011,18854.06
disposable_income_yuan,Guangxi,2012,21242.8
disposable_income_yuan,Guangxi,2013,22689.4
disposable_income_yuan,Guangxi,2014,24669
disposable_income_yuan,Hainan,2010,15581.05
disposable_income_yuan,Hainan,2011,18368.95
disposable_income_yuan,Hainan,2012,20917.7
disposable_income_yuan,Hainan,2013,22411.4
disposable_income_yuan,Hainan,2014,24486.5
disposable_income_yuan,Chongqing,2010,17532.43
disposable_income_yuan,Chongqing,2011,20249.7
disposable_income_yuan,Chongqing,2012,22968.1
disposable_income_yuan,Chongqing,2013,23058.2
disposable_income_yuan,Chongqing,2014,25147.2
disposable_income_yuan,Sichuan,2010,15461.16
disposable_income_yuan,Sichuan,2011,17899.12
disposable_income_yuan,Sichuan,2012,20307
disposable_income_yuan,Sichuan,2013,22227.5
disposable_income_yuan,Sichuan,2014,24234.4
disposable_income_yuan,Guizhou,2010,14142.74
disposable_income_yuan,Guizhou,2011,16495.01
disposable_income_yuan,Guizhou,2012,18700.5
disposable_income_yuan,Guizhou,2013,20564.9
disposable_income_yuan,Guizhou,2014,22548.2
disposable_income_yuan,Yunnan,2010,16064.54
disposable_income_yuan,Yunnan,2011,18575.62
disposable_income_yuan,Yunnan,2012,21074.5
disposable_income_yuan,Yunnan,2013,22460
disposable_income_yuan,Yunnan,2014,24299
disposable_income_yuan,Tibet,2010,14980.47
disposable_income_yuan,Tibet,2011,16195.56
disposable_income_yuan,Tibet,2012,18028.3
disposable_income_yuan,Tibet,2013,20394.5
disposable_income_yuan,Tibet,2014,22015.8
disposable_income_yuan,Shaanxi,2010,15695.21
disposable_income_yuan,Shaanxi,2011,18245.23
disposable_income_yuan,Shaanxi,2012,20733.9
disposable_income_yuan,Shaanxi,2013,22345.9
disposable_income_yuan,Shaanxi,2014,24365.8
disposable_income_yuan,Gansu,2010,13188.55
disposable_income_yuan,Gansu,2011,14988.68
disposable_income_yuan,Gansu,2012,17156.9
disposable_income_yuan,Gansu,2013,19873.4
disposable_income_yuan,Gansu,2014,21803.9
disposable_income_yuan,Qinghai,2010,13854.99
disposable_income_yuan,Qinghai,2011,15603.31
disposable_income_yuan,Qinghai,2012,17566.3
disposable_income_yuan,Qinghai,2013,20352.4
disposable_income_yuan,Qinghai,2014,22306.6
disposable_income_yuan,Ningxia,2010,15344.49
disposable_income_yuan,Ningxia,2011,17578.92
disposable_income_yuan,Ningxia,2012,19831.4
disposable_income_yuan,Ningxia,2013,21475.7
disposable_income_yuan,Ningxia,2014,23284.6
disposable_income_yuan,Xinjiang,2010,13643.77
disposable_income_yuan,Xinjiang,2011,15513.62
disposable_income_yuan,Xinjiang,2012,17920.7
disposable_income_yuan,Xinjiang,2013,21091.5
disposable_income_yuan,Xinjiang,2014,23214
railways_length_km,Beijing,1997,1100
railways_length_km,Beijing,1998,1100
railways_length_km,Beijing,1999,1200
railways_length_km,Beijing,2000,1100
railways_length_km,Beijing,2001,1200
railways_length_km,Beijing,2002,1100
railways_length_km,Beijing,2003,1100
railways_length_km,Beijing,2004,1100
railways_length_km,Beijing,2005,1100
railways_length_km,Beijing,2006,1100
railways_length_km,Beijing,2007,1100
railways_length_km,Beijing,2008,1200
railways_length_km,Beijing,2009,1200
railways_length_km,Beijing,2010,1200
railways_length_km,Beijing,2011,1200
railways_length_km,Beijing,2012,1300
railways_length_km,Beijing,2013,1300
railways_length_km,Beijing,2014,1284.753
railways_length_km,Tianjin,1997,600
railways_length_km,Tianjin,1998,600
railways_length_km,Tianjin,1999,600
railways_length_km,Tianjin,2000,500
railways_length_km,Tianjin,2001,700
railways_length_km,Tianjin,2002,700
railways_length_km,Tianjin,2003,700
railways_length_km,Tianjin,2004,700
railways_length_km,Tianjin,2005,700
railways_length_km,Tianjin,2006,700
railways_length_km,Tianjin,2007,700
railways_length_km,Tianjin,2008,800
railways_length_km,Tianjin,2009,800
railways_length_km,Tianjin,2010,800
railways_length_km,Tianjin,2011,900
railways_length_km,Tianjin,2012,900
railways_length_km,Tianjin,2013,1000
railways_length_km,Tianjin,2014,970.927
railways_length_km,Hebei,1997,4200
railways_length_km,Hebei,1998,4000
railways_length_km,Hebei,1999,4000
railways_length_km,Hebei,2000,3600
railways_length_km,Hebei,2001,4600
railways_length_km,Hebei,2002,4600
railways_length_km,Hebei,2003,4700
railways_length_km,Hebei,2004,4700
railways_length_km,Hebei,2005,4700
railways_length_km,Hebei,2006,4800
railways_length_km,Hebei,2007,4800
railways_length_km,Hebei,2008,4900
railways_length_km,Hebei,2009,4900
railways_length_km,Hebei,2010,4900
railways_length_km,Hebei,2011,5200
railways_length_km,Hebei,2012,5600
railways_length_km,Hebei,2013,6300
railways_length_km,Hebei,2014,6252.766
railways_length_km,Shanxi,1997,2700
railways_length_km,Shanxi,1998,2600
railways_length_km,Shanxi,1999,2700
railways_length_km,Shanxi,2000,2500
railways_length_km,Shanxi,2001,3100
railways_length_km,Shanxi,2002,3100
railways_length_km,Shanxi,2003,3100
railways_length_km,Shanxi,2004,3100
railways_length_km,Shanxi,2005,3200
railways_length_km,Shanxi,2006,3100
railways_length_km,Shanxi,2007,3100
railways_length_km,Shanxi,2008,3300
railways_length_km,Shanxi,2009,3500
railways_length_km,Shanxi,2010,3800
railways_length_km,Shanxi,2011,3800
railways_length_km,Shanxi,2012,3800
railways_length_km,Shanxi,2013,3800
railways_length_km,Shanxi,2014,4979.516
railways_length_km,Inner Mongolia,1997,6000
railways_length_km,Inner Mongolia,1998,6000
railways_length_km,Inner Mongolia,1999,6000
railways_length_km,Inner Mongolia,2000,5000
railways_length_km,Inner Mongolia,2001,6000
railways_length_km,Inner Mongolia,2002,6200
railways_length_km,Inner Mongolia,2003,6200
railways_length_km,Inner Mongolia,2004,6300
railways_length_km,Inner Mongolia,2005,6200
railways_length_km,Inner Mongolia,2006,6400
railways_length_km,Inner Mongolia,2007,6700
railways_length_km,Inner Mongolia,2008,6800
railways_length_km,Inner Mongolia,2009,8100
railways_length_km,Inner Mongolia,2010,8900
railways_length_km,Inner Mongolia,2011,9200
railways_length_km,Inner Mongolia,2012,9500
railways_length_km,Inner Mongolia,2013,10200
railways_length_km,Inner Mongolia,2014,10226.006
railways_length_km,Liaoning,1997,3800
railways_length_km,Liaoning,1998,3800
railways_length_km,Liaoning,1999,3800
railways_length_km,Liaoning,2000,3600
railways_length_km,Liaoning,2001,3800
railways_length_km,Liaoning,2002,3800
railways_length_km,Liaoning,2003,4200
railways_length_km,Liaoning,2004,4200
railways_length_km,Liaoning,2005,4200
railways_length_km,Liaoning,2006,4200
railways_length_km,Liaoning,2007,4200
railways_length_km,Liaoning,2008,4200
railways_length_km,Liaoning,2009,4200
railways_length_km,Liaoning,2010,4300
railways_length_km,Liaoning,2011,4300
railways_length_km,Liaoning,2012,5000
railways_length_km,Liaoning,2013,5100
railways_length_km,Liaoning,2014,5129.573
railways_length_km,Jilin,1997,3600
railways_length_km,Jilin,1998,3600
railways_length_km,Jilin,1999,3600
railways_length_km,Jilin,2000,3500
railways_length_km,Jilin,2001,3600
railways_length_km,Jilin,2002,3600
railways_length_km,Jilin,2003,3600
railways_length_km,Jilin,2004,3600
railways_length_km,Jilin,2005,3600
railways_length_km,Jilin,2006,3600
railways_length_km,Jilin,2007,3600
railways_length_km,Jilin,2008,3800
railways_length_km,Jilin,2009,3900
railways_length_km,Jilin,2010,4000
railways_length_km,Jilin,2011,4000
railways_length_km,Jilin,2012,4400
railways_length_km,Jilin,2013,4400
railways_length_km,Jilin,2014,4520.487
railways_length_km,Heilongjiang,1997,5400
railways_length_km,Heilongjiang,1998,5400
railways_length_km,Heilongjiang,1999,5500
railways_length_km,Heilongjiang,2000,5000
railways_length_km,Heilongjiang,2001,5500
railways_length_km,Heilongjiang,2002,5500
railways_length_km,Heilongjiang,2003,5500
railways_length_km,Heilongjiang,2004,5600
railways_length_km,Heilongjiang,2005,5700
railways_length_km,Heilongjiang,2006,5700
railways_length_km,Heilongjiang,2007,5800
railways_length_km,Heilongjiang,2008,5800
railways_length_km,Heilongjiang,2009,5800
railways_length_km,Heilongjiang,2010,5800
railways_length_km,Heilongjiang,2011,5900
railways_length_km,Heilongjiang,2012,6000
railways_length_km,Heilongjiang,2013,6000
railways_length_km,Heilongjiang,2014,6019.334
railways_length_km,Shanghai,1997,200
railways_length_km,Shanghai,1998,200
railways_length_km,Shanghai,1999,300
railways_length_km,Shanghai,2000,300
railways_length_km,Shanghai,2001,300
railways_length_km,Shanghai,2002,300
railways_length_km,Shanghai,2003,300
railways_length_km,Shanghai,2004,300
railways_length_km,Shanghai,2005,300
railways_length_km,Shanghai,2006,300
railways_length_km,Shanghai,2007,300
railways_length_km,Shanghai,2008,300
railways_length_km,Shanghai,2009,300
railways_length_km,Shanghai,2010,400
railways_length_km,Shanghai,2011,500
railways_length_km,Shanghai,2012,500
railways_length_km,Shanghai,2013,500
railways_length_km,Shanghai,2014,465.01
railways_length_km,Jiangsu,1997,800
railways_length_km,Jiangsu,1998,800
railways_length_km,Jiangsu,1999,900
railways_length_km,Jiangsu,2000,800
railways_length_km,Jiangsu,2001,900
railways_length_km,Jiangsu,2002,1300
railways_length_km,Jiangsu,2003,1400
railways_length_km,Jiangsu,2004,1600
railways_length_km,Jiangsu,2005,1600
railways_length_km,Jiangsu,2006,1600
railways_length_km,Jiangsu,2007,1600
railways_length_km,Jiangsu,2008,1700
railways_length_km,Jiangsu,2009,1700
railways_length_km,Jiangsu,2010,1900
railways_length_km,Jiangsu,2011,2400
railways_length_km,Jiangsu,2012,2400
railways_length_km,Jiangsu,2013,2600
railways_length_km,Jiangsu,2014,2677.951
railways_length_km,Zhejiang,1997,1000
railways_length_km,Zhejiang,1998,1200
railways_length_km,Zhejiang,1999,1100
railways_length_km,Zhejiang,2000,800
railways_length_km,Zhejiang,2001,1200
railways_length_km,Zhejiang,2002,1300
railways_length_km,Zhejiang,2003,1200
railways_length_km,Zhejiang,2004,1200
railways_length_km,Zhejiang,2005,1300
railways_length_km,Zhejiang,2006,1300
railways_length_km,Zhejiang,2007,1300
railways_length_km,Zhejiang,2008,1300
railways_length_km,Zhejiang,2009,1700
railways_length_km,Zhejiang,2010,1800
railways_length_km,Zhejiang,2011,1800
railways_length_km,Zhejiang,2012,1800
railways_length_km,Zhejiang,2013,2000
railways_length_km,Zhejiang,2014,2347.161
railways_length_km,Anhui,1997,2200
railways_length_km,Anhui,1998,2300
railways_length_km,Anhui,1999,2200
railways_length_km,Anhui,2000,1800
railways_length_km,Anhui,2001,2200
railways_length_km,Anhui,2002,2200
railways_length_km,Anhui,2003,2200
railways_length_km,Anhui,2004,2400
railways_length_km,Anhui,2005,2400
railways_length_km,Anhui,2006,2400
railways_length_km,Anhui,2007,2400
railways_length_km,Anhui,2008,2900
railways_length_km,Anhui,2009,2900
railways_length_km,Anhui,2010,2900
railways_length_km,Anhui,2011,3100
railways_length_km,Anhui,2012,3300
railways_length_km,Anhui,2013,3500
railways_length_km,Anhui,2014,3548.443
railways_length_km,Fujian,1997,1100
railways_length_km,Fujian,1998,1400
railways_length_km,Fujian,1999,1300
railways_length_km,Fujian,2000,900
railways_length_km,Fujian,2001,1300
railways_length_km,Fujian,2002,1500
railways_length_km,Fujian,2003,1500
railways_length_km,Fujian,2004,1500
railways_length_km,Fujian,2005,1600
railways_length_km,Fujian,2006,1600
railways_length_km,Fujian,2007,1600
railways_length_km,Fujian,2008,1600
railways_length_km,Fujian,2009,2100
railways_length_km,Fujian,2010,2100
railways_length_km,Fujian,2011,2100
railways_length_km,Fujian,2012,2300
railways_length_km,Fujian,2013,2700
railways_length_km,Fujian,2014,2759.13
railways_length_km,Jiangxi,1997,2400
railways_length_km,Jiangxi,1998,2200
railways_length_km,Jiangxi,1999,2300
railways_length_km,Jiangxi,2000,2200
railways_length_km,Jiangxi,2001,2400
railways_length_km,Jiangxi,2002,2400
railways_length_km,Jiangxi,2003,2300
railways_length_km,Jiangxi,2004,2300
railways_length_km,Jiangxi,2005,2400
railways_length_km,Jiangxi,2006,2400
railways_length_km,Jiangxi,2007,2600
railways_length_km,Jiangxi,2008,2700
railways_length_km,Jiangxi,2009,2700
railways_length_km,Jiangxi,2010,2800
railways_length_km,Jiangxi,2011,2800
railways_length_km,Jiangxi,2012,2800
railways_length_km,Jiangxi,2013,3100
railways_length_km,Jiangxi,2014,3702.269
railways_length_km,Shandong,1997,2700
railways_length_km,Shandong,1998,2700
railways_length_km,Shandong,1999,2700
railways_length_km,Shandong,2000,2400
railways_length_km,Shandong,2001,2900
railways_length_km,Shandong,2002,2900
railways_length_km,Shandong,2003,3200
railways_length_km,Shandong,2004,3300
railways_length_km,Shandong,2005,3300
railways_length_km,Shandong,2006,3300
railways_length_km,Shandong,2007,3300
railways_length_km,Shandong,2008,3600
railways_length_km,Shandong,2009,3700
railways_length_km,Shandong,2010,3800
railways_length_km,Shandong,2011,4200
railways_length_km,Shandong,2012,4300
railways_length_km,Shandong,2013,4300
railways_length_km,Shandong,2014,5028.916
railways_length_km,Henan,1997,3800
railways_length_km,Henan,1998,3700
railways_length_km,Henan,1999,3700
railways_length_km,Henan,2000,2400
railways_length_km,Henan,2001,3600
railways_length_km,Henan,2002,3600
railways_length_km,Henan,2003,3700
railways_length_km,Henan,2004,4100
railways_length_km,Henan,2005,4100
railways_length_km,Henan,2006,4000
railways_length_km,Henan,2007,4000
railways_length_km,Henan,2008,4000
railways_length_km,Henan,2009,3900
railways_length_km,Henan,2010,4300
railways_length_km,Henan,2011,4300
railways_length_km,Henan,2012,4900
railways_length_km,Henan,2013,4900
railways_length_km,Henan,2014,5199.756
railways_length_km,Hubei,1997,2200
railways_length_km,Hubei,1998,2200
railways_length_km,Hubei,1999,2200
railways_length_km,Hubei,2000,2000
railways_length_km,Hubei,2001,2200
railways_length_km,Hubei,2002,2400
railways_length_km,Hubei,2003,2400
railways_length_km,Hubei,2004,2500
railways_length_km,Hubei,2005,2500
railways_length_km,Hubei,2006,2500
railways_length_km,Hubei,2007,2600
railways_length_km,Hubei,2008,2700
railways_length_km,Hubei,2009,3000
railways_length_km,Hubei,2010,3400
railways_length_km,Hubei,2011,3400
railways_length_km,Hubei,2012,3800
railways_length_km,Hubei,2013,3900
railways_length_km,Hubei,2014,4059.31
railways_length_km,Hunan,1997,2500
railways_length_km,Hunan,1998,2800
railways_length_km,Hunan,1999,2800
railways_length_km,Hunan,2000,2300
railways_length_km,Hunan,2001,2800
railways_length_km,Hunan,2002,2800
railways_length_km,Hunan,2003,3000
railways_length_km,Hunan,2004,2800
railways_length_km,Hunan,2005,2900
railways_length_km,Hunan,2006,2900
railways_length_km,Hunan,2007,2900
railways_length_km,Hunan,2008,2900
railways_length_km,Hunan,2009,3700
railways_length_km,Hunan,2010,3700
railways_length_km,Hunan,2011,3700
railways_length_km,Hunan,2012,3800
railways_length_km,Hunan,2013,4000
railways_length_km,Hunan,2014,4550.472
railways_length_km,Guangdong,1997,2000
railways_length_km,Guangdong,1998,2000
railways_length_km,Guangdong,1999,1800
railways_length_km,Guangdong,2000,700
railways_length_km,Guangdong,2001,1900
railways_length_km,Guangdong,2002,2100
railways_length_km,Guangdong,2003,2100
railways_length_km,Guangdong,2004,2200
railways_length_km,Guangdong,2005,2200
railways_length_km,Guangdong,2006,2200
railways_length_km,Guangdong,2007,2200
railways_length_km,Guangdong,2008,2200
railways_length_km,Guangdong,2009,2500
railways_length_km,Guangdong,2010,2700
railways_length_km,Guangdong,2011,2800
railways_length_km,Guangdong,2012,2800
railways_length_km,Guangdong,2013,3500
railways_length_km,Guangdong,2014,4026.983
railways_length_km,Guangxi,1997,2600
railways_length_km,Guangxi,1998,2700
railways_length_km,Guangxi,1999,2700
railways_length_km,Guangxi,2000,2000
railways_length_km,Guangxi,2001,2700
railways_length_km,Guangxi,2002,2700
railways_length_km,Guangxi,2003,2700
railways_length_km,Guangxi,2004,2700
railways_length_km,Guangxi,2005,2700
railways_length_km,Guangxi,2006,2700
railways_length_km,Guangxi,2007,2700
railways_length_km,Guangxi,2008,2700
railways_length_km,Guangxi,2009,3100
railways_length_km,Guangxi,2010,3200
railways_length_km,Guangxi,2011,3200
railways_length_km,Guangxi,2012,3200
railways_length_km,Guangxi,2013,4000
railways_length_km,Guangxi,2014,4741.533
railways_length_km,Hainan,1997,200
railways_length_km,Hainan,1998,200
railways_length_km,Hainan,1999,200
railways_length_km,Hainan,2000,200
railways_length_km,Hainan,2001,200
railways_length_km,Hainan,2002,200
railways_length_km,Hainan,2003,200
railways_length_km,Hainan,2004,400
railways_length_km,Hainan,2005,200
railways_length_km,Hainan,2006,200
railways_length_km,Hainan,2007,400
railways_length_km,Hainan,2008,400
railways_length_km,Hainan,2009,400
railways_length_km,Hainan,2010,700
railways_length_km,Hainan,2011,700
railways_length_km,Hainan,2012,700
railways_length_km,Hainan,2013,700
railways_length_km,Hainan,2014,693.734
railways_length_km,Chongqing,1997,600
railways_length_km,Chongqing,1998,600
railways_length_km,Chongqing,1999,600
railways_length_km,Chongqing,2000,600
railways_length_km,Chongqing,2001,600
railways_length_km,Chongqing,2002,700
railways_length_km,Chongqing,2003,700
railways_length_km,Chongqing,2004,700
railways_length_km,Chongqing,2005,1300
railways_length_km,Chongqing,2006,1300
railways_length_km,Chongqing,2007,1300
railways_length_km,Chongqing,2008,1300
railways_length_km,Chongqing,2009,1300
railways_length_km,Chongqing,2010,1400
railways_length_km,Chongqing,2011,1400
railways_length_km,Chongqing,2012,1500
railways_length_km,Chongqing,2013,1700
railways_length_km,Chongqing,2014,1781.24
railways_length_km,Sichuan,1997,2600
railways_length_km,Sichuan,1998,2500
railways_length_km,Sichuan,1999,2800
railways_length_km,Sichuan,2000,2300
railways_length_km,Sichuan,2001,2500
railways_length_km,Sichuan,2002,2900
railways_length_km,Sichuan,2003,3000
railways_length_km,Sichuan,2004,3000
railways_length_km,Sichuan,2005,3000
railways_length_km,Sichuan,2006,3000
railways_length_km,Sichuan,2007,3000
railways_length_km,Sichuan,2008,3000
railways_length_km,Sichuan,2009,3300
railways_length_km,Sichuan,2010,3500
railways_length_km,Sichuan,2011,3500
railways_length_km,Sichuan,2012,3500
railways_length_km,Sichuan,2013,3500
railways_length_km,Sichuan,2014,3976.005
railways_length_km,Guizhou,1997,1600
railways_length_km,Guizhou,1998,1600
railways_length_km,Guizhou,1999,1700
railways_length_km,Guizhou,2000,1600
railways_length_km,Guizhou,2001,1600
railways_length_km,Guizhou,2002,1900
railways_length_km,Guizhou,2003,1900
railways_length_km,Guizhou,2004,1900
railways_length_km,Guizhou,2005,2000
railways_length_km,Guizhou,2006,2000
railways_length_km,Guizhou,2007,2000
railways_length_km,Guizhou,2008,2000
railways_length_km,Guizhou,2009,2000
railways_length_km,Guizhou,2010,2000
railways_length_km,Guizhou,2011,2100
railways_length_km,Guizhou,2012,2100
railways_length_km,Guizhou,2013,2100
railways_length_km,Guizhou,2014,2373.101
railways_length_km,Yunnan,1997,2000
railways_length_km,Yunnan,1998,1900
railways_length_km,Yunnan,1999,2100
railways_length_km,Yunnan,2000,1900
railways_length_km,Yunnan,2001,1900
railways_length_km,Yunnan,2002,2400
railways_length_km,Yunnan,2003,2300
railways_length_km,Yunnan,2004,2300
railways_length_km,Yunnan,2005,2300
railways_length_km,Yunnan,2006,2300
railways_length_km,Yunnan,2007,2300
railways_length_km,Yunnan,2008,2300
railways_length_km,Yunnan,2009,2500
railways_length_km,Yunnan,2010,2500
railways_length_km,Yunnan,2011,2500
railways_length_km,Yunnan,2012,2600
railways_length_km,Yunnan,2013,2600
railways_length_km,Yunnan,2014,2915.914
railways_length_km,Tibet,1997,0
railways_length_km,Tibet,1998,0
railways_length_km,Tibet,1999,0
railways_length_km,Tibet,2000,0
railways_length_km,Tibet,2001,0
railways_length_km,Tibet,2002,0
railways_length_km,Tibet,2003,0
railways_length_km,Tibet,2004,0
railways_length_km,Tibet,2005,0
railways_length_km,Tibet,2006,600
railways_length_km,Tibet,2007,600
railways_length_km,Tibet,2008,500
railways_length_km,Tibet,2009,500
railways_length_km,Tibet,2010,500
railways_length_km,Tibet,2011,500
railways_length_km,Tibet,2012,500
railways_length_km,Tibet,2013,500
railways_length_km,Tibet,2014,786.345
railways_length_km,Shaanxi,1997,2200
railways_length_km,Shaanxi,1998,2200
railways_length_km,Shaanxi,1999,2200
railways_length_km,Shaanxi,2000,2200
railways_length_km,Shaanxi,2001,2900
railways_length_km,Shaanxi,2002,2900
railways_length_km,Shaanxi,2003,2900
railways_length_km,Shaanxi,2004,3200
railways_length_km,Shaanxi,2005,3100
railways_length_km,Shaanxi,2006,3200
railways_length_km,Shaanxi,2007,3200
railways_length_km,Shaanxi,2008,3200
railways_length_km,Shaanxi,2009,3300
railways_length_km,Shaanxi,2010,4100
railways_length_km,Shaanxi,2011,4100
railways_length_km,Shaanxi,2012,4100
